v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;KEY;target;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114
3;25;46;0;1;1;3;1;255420;5;-1;53;53;33;-1;53;25;2;46;85140;41;0,0908;130420;0;40;0;2;1;1;1;0;0;1;0;3;130420;9;41;2;41;75;75;1;1;1;1;1;1;1;1;50;50;1;53;5;86,16666667;96;663;48;99;A;SELECT;1;33;0,8125;96;3;H;130420;255420;1;;50;96;2993273590;0;S;1;0,261823019;0;0,642777444;0;0,095399537;0,2842702;0,004082468;0;0,01002249;0;0,001487515;0,015592473;0,004082468;0,015511506;0,12713801;0,853268016;0;0,038974562;0,148085449;1;0,861501179;;0,817391319;0,911358404;0,077978703;0;0,010662893;0,12713801;0,01087833;0;0,001487515;0,103921505;0,809579703;0;0,000879504;0,085619287;0;0
4;13;-1;0;1;1;4;0;113144;11;-1;162;162;16;-1;14;13;16;-1;28286;162;0,4529;51944;35000;52;16;2;2;1;1;0;0;0;0;2;51944;45;162;13;162;;;;;;;;;;;;;0;162;4;;3;650;;;S;SELECT;0;43;0,7143;3;2;H;51944;113144;0;;51;3;3018072650;0;S;0;0;0,861360799;0;0;0,138639201;0,043339968;0;0,212145438;0;0;0,034145592;0,246291029;0;0,787854562;0,212145438;0;0;0;0,832307417;0,083329811;;;0,28178258;0,861360799;0;0;0,138639201;0,212145438;0;0;0,034145592;0,71737699;0;0;0,015890207;0,266732804;0;0
2;15;-1;0;0;1;2;0;32050;8;-1;35;35;33;-1;-1;15;26;-1;16025;35;0,5012;20020;0;25;0;2;0;1;0;0;0;0;0;2;20020;50;35;15;35;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;35;5;;2;635;;;S;ABC+;0;22;0,75;2;2;H;20020;32050;0;662,9086858;50;2;3024777495;0;S;0;0;0,760299625;0;0;0,239700375;0,091633466;0;0,027427276;0;0;0,008647023;0,036074299;0;0,094365337;0,905634663;0;0;0;0,437103752;0,918322611;;;0,831897415;0,760299625;0;0;0,239700375;0,027427276;0;0;0,008647023;0,820403556;0;0;0;0,179596444;0;0
3;35;-1;0;0;1;3;0;54100;6;-1;49;49;25;-1;-1;35;26;-1;18033,33;49;0,2422;10000;23100;48;25;1;2;1;0;0;0;0;0;1;23100;24;49;2;49;62,5;62,5;2;-1;0;0;0;0;0;-1;-0,01;-0,01;0;49;3;75;3;660;50;50;S;PREFERENTE;0;28;0,6364;3;1;H;23100;54100;0;;51;3;3032717900;0;S;0;0;0,861000569;0;0;0,138999431;0,037319698;0;0,018986429;0;0;0,003065158;0,022051587;0;0,082132447;0,917867553;0;0;0;0,258436717;0,581686443;;;0,527496545;0,861000569;0;0;0,138999431;0,018986429;0;0;0,003065158;0,832359029;0;0;0;0,167640971;0;0
7;23;-1;0;0;1;7;0;242433;2;-1;155;155;12;-1;-1;23;9;-1;26633,29;155;0,1503;0;61700;0;56;0;7;1;0;0;0;0;0;0;61700;15;155;9;155;;;;;;;;;;;;;0;155;5;;2;673;;;S;SELECT;0;33;0,8571;2;0;M;61700;186433;1;;54;2;3033168125;0;S;0;0;0,39856664;0;0;0,60143336;0,069485437;0;0,021675583;0;0;0,032708253;0,054383836;0;0,47072099;0,823892175;0;0;0;0,498064387;0,632026929;;;0,444706922;0,485702212;0;0;0,514297788;0,021675583;0;0;0,022951727;0,579707187;0;0;0;0,420292813;0;0
2;-1;-1;0;0;0;2;0;29000;1;-1;14;14;0;-1;-1;-1;5;-1;14500;14;0,5218;20000;0;4;0;2;0;0;0;0;0;0;0;2;20000;52;14;5;14;50;50;1;-1;0;0;0;0;0;-1;0;0;0;14;5;100;1;674;-1;-1;S;SELECT;0;25;1;1;2;H;20000;29000;1;949,0800341;50;1;3034059030;0;S;1;0;0;0;0;1;0,023924394;0;0;0;0;0,023924394;0,023924394;0;1;0;0;0;0;0,544300155;;;;0,544300155;0;0;0;1;0;0;0;0,023924394;0;0;0;0;1;0;0
2;-1;23;1;1;1;2;1;258485;11;-1;69;73;50;-1;69;-1;6;23;129242,5;23;0,8785;188485;0;23;0;2;0;1;1;0;1;0;1;2;188485;87;23;6;23;-0,01;-0,01;;;;;;;;;-0,01;-0,01;1;69;5;;3;627;;;S;SELECT;1;53;0,5263;3;2;H;188485;258485;1;;50;3;3036681375;0;S;0;0;0;0,534256833;0;0,465743167;0,049307033;0;0;0,041733824;0;0,036381834;0,078115658;0;0,737862973;0;0,262137027;0;0;1,55113124;0;0,969859094;0;0,43875475;0;0,064348989;0;0,935651011;0;0,002502145;0;0,036381834;0,429146617;0,118588222;0,235881862;0,007670538;0,208712761;0;0
3;-1;-1;1;0;0;4;0;515195;4;6;143;143;20;6;-1;-1;31;-1;128798,75;143;0,365;151095;228500;118;41;1;3;0;0;0;1;0;0;1;228500;36;143;6;143;100;100;1;-1;0;0;0;0;0;-1;0;0;0;143;3;100;2;657;137;137;S;PREFERENTE;0;52;0,75;2;1;H;228500;515195;1;856,510959;50;2;390144630;0;S;0;0;0;0;0,287555624;0,712444376;0,049379959;0;0;0;0,013615426;0,033733417;0,047348843;0;0,683139831;0;0;0,316860169;0;0,882574904;;;0,908583333;0,890653311;0;0;0,287555624;0,712444376;0;0;0,013615426;0,033733417;0;0;0,310607237;0;0,689392763;0;0,001994362
1;13;71;0;0;1;1;1;10500;8;-1;89;89;66;-1;-1;13;89;71;10500;89;0,8196;0;10500;0;89;0;1;1;0;0;0;1;0;1;10500;81;89;8;89;-0,01;-0,01;;;;;;;;;-0,01;-0,01;1;89;3;;1;721;;;A;PREFERENTE;1;37;0,8889;1;1;M;10500;10500;0;;;1;3041581755;0;N;0;0;0,620063419;0,32040934;0;0,059527241;0,047989775;0;0,014544446;0,007515645;0;0,001396294;0,023456385;0;0,029095655;0,422542878;0,548361468;0;0;0,66093234;0,777578687;0,545196639;;0,62765357;0,620063419;0,32040934;0;0,059527241;0,014544446;0,007515645;0;0,001396294;0,341072293;0,631297056;0;0;0,027630652;0;0
2;43;-1;0;0;2;2;0;74610;7;-1;52;52;50;-1;-1;5;13;-1;37305;52;1,0643;43910;0;52;0;2;0;2;0;0;0;0;0;2;43910;106;52;4;52;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;52;4;100;2;632;38;38;S;PREFERENTE;0;29;0,8571;2;2;H;43910;74610;1;;51;2;3042424475;0;S;1;0;0,714362561;0;0;0,285637439;0,020061204;0;0,028742722;0;0;0,01149276;0,040235483;0;0,572884878;0,427115122;0;0;0;0,990420954;0,232019125;;;0,413344864;0,714362561;0;0;0,285637439;0,028742722;0;0;0,01149276;0,760910731;0;0;0;0,239089269;0;0
3;-1;-1;0;0;0;3;0;23000;5;-1;89;89;0;-1;-1;-1;7;-1;7666,67;89;0,5508;10000;0;7;0;1;2;0;0;0;0;0;0;1;10000;55;89;7;89;75;75;2;-1;0;0;0;0;0;-1;0;0;0;89;2;75;2;645;84;84;S;PREFERENTE;0;29;1;2;1;H;10000;23000;1;297,1557961;50;2;3048695655;0;S;0;0;0;0;0;1;0,087536506;0;0;0;0;0,087536506;0,087536506;0;1;0;0;0;0;0,695907718;;;;0,695907718;0;0;0;1;0;0;0;0,087536506;0;0;0;0;1;0;0
2;-1;-1;0;0;0;2;0;25248;12;-1;32;32;0;-1;-1;-1;10;-1;12624;32;0,7802;15248;0;31;0;2;0;0;0;0;0;0;0;2;15248;78;32;5;32;50;50;2;-1;0;0;0;0;0;-1;0;0;0;32;2;100;2;636;38;38;S;CLASICO;0;23;0,625;2;2;H;15248;25248;1;524,2673667;50;2;3049381860;0;S;1;0;0;0;0;1;0,068582162;0;0;0;0;0,068582162;0,068582162;0;1;0;0;0;0;1,221946529;;;;1,221946529;0;0;0;1;0;0;0;0,068582162;0;0;0;0;1;0;0
2;31;-1;0;1;2;2;0;55000;6;-1;17;92;40;-1;17;31;12;-1;27500;17;0,7646;50000;0;12;0;2;0;2;1;0;0;0;0;2;50000;76;17;12;17;50;50;1;-1;0;0;0;0;0;-1;0;0;0;31;3;100;7;622;25;25;S;PREFERENTE;0;29;0,6667;7;2;H;50000;55000;0;;-1;7;3050458605;1;N;0;0;0,752301546;0;0;0,247698454;0,03390959;0;0,028658206;0;0;0,009435835;0,038094041;0;0,278264495;0,721735505;0;0;0;0,764349849;0,558423739;;;0,597881861;0,752301546;0;0;0,247698454;0,028658206;0;0;0,009435835;0,772733207;0;0;0,009605608;0,217661185;0;0
2;-1;-1;0;0;0;2;0;13000;2;-1;13;13;0;-1;-1;-1;1;-1;6500;13;0,9898;10000;0;1;0;2;0;0;0;0;0;0;0;2;10000;98;13;1;13;50;50;1;-1;0;0;0;0;0;-1;0;0;0;13;2;100;1;645;-1;3;S;PREFERENTE;0;21;1;1;2;H;10000;13000;1;;50;1;3053838110;1;S;1;0;0;0;0;1;0,007771215;0;0;0;0;0,007771215;0,007771215;0;1;0;0;0;0;0,992518319;;;;0,992518319;0;0;0;1;0;0;0;0,007771215;0;0;0;0;1;0;0
3;-1;-1;2;0;0;3;0;22050;5;46;44;46;40;46;-1;-1;33;-1;7350;44;0,0675;12000;4000;33;33;2;1;0;0;2;0;0;0;4;12000;6;44;21;44;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;46;1;;2;695;;;S;CLASICO;0;35;0,5;2;4;H;12000;22050;0;;50;2;3056836505;0;S;1;0;0;0;0;1;0,130960376;0;0;0;0;0,130960376;0,130960376;0;1;0;0;0;0;0,064798294;;;0;0,029439095;0;0;0;1;0;0;0;0,130960376;0;0;0,545681014;0;0,454318986;0;0
1;-1;-1;0;0;0;1;0;20000;2;-1;5;5;0;-1;-1;-1;5;-1;20000;5;0,9056;20000;0;5;0;1;0;0;0;0;0;0;0;1;20000;90;5;5;5;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;5;2;88,88666667;2;660;-1;81;S;PREFERENTE;0;50;0,7778;2;1;M;20000;20000;1;;20;2;3059515430;0;S;0;0;0;0;0;1;0,013803766;0;0;0;0;0,013803766;0,013803766;0;1;0;0;0;0;0,906955781;;;;0,906955781;0;0;0;1;0;0;0;0,013803766;0;0;0;0;1;0;0
3;-1;-1;0;0;0;3;0;31040;1;-1;52;52;0;-1;-1;-1;28;-1;10346,67;52;0,7951;11040;0;52;0;3;0;0;0;0;0;0;0;3;11040;79;52;10;52;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;52;1;100;1;671;-1;-1;S;CLASICO;0;33;0,6667;1;3;M;11040;31040;0;;50;1;3067599125;0;S;1;0;0;0;0;1;0,282362951;0;0;0;0;0,282362951;0,282362951;0;1;0;0;0;0;0,87338547;;;;0,87338547;0;0;0;1;0;0;0;0,282362951;0;0;0;0;1;0;0
2;-1;-1;3;0;0;4;0;196080;2;70;61;70;42;70;-1;-1;47;-1;49020;61;0,3038;60280;66000;47;51;2;2;0;0;0;3;0;0;2;66000;30;61;11;61;50;50;2;-1;0;0;0;0;0;-1;0;0;0;70;5;55,66666667;97;503;66;66;S;SELECT;0;46;0,2857;97;2;H;66000;196080;0;1882,628096;50;97;3071392515;0;S;0;0;0;0;0,981120762;0,018879238;0,07188182;0;0;0;0,78883225;0,015179122;0,804011372;0;0,21116775;0;0;0,78883225;0;0,250211064;;;1;0,612448356;0;0;0,981120762;0,018879238;0;0;0,78883225;0,015179122;0;0;0,483119015;0;0,516880985;0,78883225;0,006965664
1;-1;20;0;1;0;1;1;15700;4;-1;193;193;33;-1;193;-1;24;20;15700;24;0,8759;15700;0;24;0;1;0;0;1;0;0;0;1;1;15700;87;24;20;24;83,5;83,5;5;1;1;1;1;1;1;1;50;50;1;193;5;91,75;1;663;113;190;S;ABC+;0;55;1;1;1;H;15700;15700;0;436,4479;50;1;3072410725;0;S;0;0,2079566;0;0,676913803;0;0,115129596;0,155904596;0,002857971;0;0,009302904;0;0,001582239;0,013743114;0;0,028480305;0;0,971519695;0;0;0,854320681;;0,995983015;;0,986306183;0;0,854642314;0;0,145357686;0;0,009302904;0;0,001582239;0;0,962080545;0;0,005039178;0,032880277;0;0
1;3;-1;0;0;1;1;0;220000;8;-1;25;25;50;-1;-1;3;25;-1;220000;25;0,7806;220000;0;24;0;1;0;1;0;0;0;0;0;1;220000;78;25;3;25;;;;;;;;;;;;;0;25;5;;1;686;;;S;SELECT;0;38;1;1;1;H;220000;220000;1;;51;1;3081969870;0;S;0;0;0,663308458;0;0;0,336691542;0,031525682;0;0,027320837;0;0;0,013867899;0,041188736;0;0,43989211;0,56010789;0;0;0;0,801565483;0,967972554;;;0,886971853;0,663308458;0;0;0,336691542;0,027320837;0;0;0,013867899;0,513237623;0;0;0;0,486762377;0;0
9;-1;77;1;0;0;9;1;308701;5;43;318;318;18;43;-1;-1;16;77;34300,11;318;0,5859;0;112300;0;268;0;9;0;0;0;1;0;1;0;112300;62;318;16;313;100;100;1;1;1;1;1;1;1;1;100;100;1;313;5;100;1;696;310;310;A;PREFERENTE;1;50;0,9333;1;0;M;112300;308701;0;1476,808133;;1;3085297395;0;N;0;0;0;0,396026333;0,161114834;0,442858832;0,062109535;0;0;0,009079636;0,003693856;0,010153358;0,02292685;0;0,163475026;0;0,812876887;0,023648087;0;0,623570133;;0,907964182;0,218041667;0,789957605;0;0,396026333;0,161114834;0,442858832;0;0,009079636;0,003693856;0,010153358;0;0,707228646;0,085676221;0;0,207095133;0;0
3;11;-1;2;1;1;3;0;26000;4;29;29;29;42;16;27;11;4;-1;8666,67;29;0,572;10000;10000;3;18;1;2;1;1;0;2;0;0;1;10000;92;29;4;29;;;;;;;;;;;;;0;29;2;;7;655;;;S;PREFERENTE;0;24;0,8889;7;1;M;10000;26000;2;261,9643667;20;7;3085786490;0;S;1;0;0,565672727;0;0,3616;0,072727273;0,033622487;0;0,014008004;0;0,00895446;0,001800978;0,024763442;0;0,053564675;0,669765549;0;0,276669776;0;0,704186002;0,773922743;;0,594512384;0,706476764;0,565672727;0;0,3616;0,072727273;0,014008004;0;0,00895446;0,001800978;0,611396683;0;0,328774932;0,006089461;0,053738924;0;0
2;-1;-1;1;0;0;2;0;103500;5;10;121;121;33;10;-1;-1;117;-1;51750;121;0,3153;0;86600;0;120;0;2;0;0;0;1;0;0;0;86600;31;121;10;121;;;;;;;;;;;;;0;121;4;;1;722;;;S;SELECT;;39;1;1;0;M;86600;103500;1;;;1;400126515;0;N;0;0;0;0;0,546087802;0,453912198;0,085871897;0;0;0;0,014554639;0,012097923;0,026652562;0;0,140883382;0;0;0,859116618;0;0,363922286;;;0,937700283;0,767271137;0;0;0,546087802;0,453912198;0;0;0,014554639;0,012097923;0;0;0,702970231;0;0,297029769;0;0
1;2;-1;1;0;1;1;0;25000;4;-1;3;142;66;-1;-1;2;3;-1;25000;3;0,6707;25000;0;2;0;1;0;1;0;0;1;0;0;1;25000;67;3;2;3;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;3;2;;2;668;;;S;PREFERENTE;0;54;0,8462;2;1;M;25000;25000;2;334,3960778;20;2;3098909370;0;S;0;0;0,967532468;0;0;0,032467532;0,00298187;0;0,020945205;0;0;0,000702859;0,021648064;0;0,235710872;0,764289128;0;0;0;1;0,689213685;;0;0,52056639;0,967532468;0;0;0,032467532;0,020945205;0;0;0,000702859;0,57727123;0;0,300025612;0;0,122703158;0;0
2;-1;189;0;2;0;2;1;32300;12;-1;94;189;20;-1;94;-1;1;189;16150;1;0,5137;22200;10100;0;0;1;1;0;2;0;0;0;1;1;22200;51;1;1;1;-0,01;-0,01;;;;;;;;;-0,01;-0,01;1;189;1;;1;627;;;A;CLASICO;1;41;0,4286;97;1;H;22200;32300;2;;;97;403281310;0;N;0;0;0;0,986673919;0;0,013598042;0,003013682;0;0;0,011261031;0;0,000155196;0,011413123;0;0,051497177;0;0,948502823;0;0;1,850434977;;0,808927314;;0,787722528;0;0,986404546;0;0,013595454;0;0,011260099;0;0,000155196;0;0,92363928;0;0,054438585;0,021922136;0;0
1;-1;-1;0;0;0;1;0;20000;9;-1;4;59;0;-1;-1;-1;4;-1;20000;4;0,6454;20000;0;3;0;1;0;0;0;0;0;0;0;1;20000;64;4;4;4;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;4;2;75;2;658;-1;74;S;SELECT;0;51;1;2;1;H;20000;20000;1;;52;2;3105351210;0;S;0;0;0;0;0;1;0,019369334;0;0;0;0;0,019369334;0,019369334;0;1;0;0;0;0;0,811097845;;;;0,811097845;0;0;0;1;0;0;0;0,019369334;0;0;0;0;1;0;0
3;-1;-1;0;1;0;3;0;119132;20;-1;129;129;0;-1;-1;-1;4;-1;39710,67;129;0,4151;50000;65892;3;128;1;2;0;1;0;0;0;0;1;65892;92;129;1;103;50;50;1;-1;0;0;0;0;0;-1;0;0;0;103;5;100;9;673;99;99;S;SELECT;0;33;0,7692;9;1;H;65892;119132;1;;20;9;3108725885;0;S;1;0;0;0;0;1;0,012638774;0;0;0;0;0,012638774;0,012638774;0;1;0;0;0;0;0,31821136;;;;0,312727664;0;0;0;1;0;0;0;0,012638774;0;0;0;0,017232875;0,982767125;0;0
1;3;-1;0;0;1;1;0;9000;6;-1;25;66;50;-1;-1;3;25;-1;9000;25;0,8573;0;0;0;0;0;1;1;0;0;0;0;0;0;9000;85;25;3;25;33,33;33,33;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;25;3;33,33;2;650;63;63;S;PREFERENTE;0;30;0,7143;2;0;M;9000;9000;1;18,33213333;;2;3121592775;1;N;0;0;0,863051865;0;0;0,136948135;0,08281493;0;0,02301761;0;0;0,00365241;0,02667002;0;0,044103273;0,955896727;0;0;0;1,042561816;0,80187286;;;0,810121366;0,863051865;0;0;0,136948135;0,02301761;0;0;0,00365241;0,965729606;0;0;0;0,034270394;0;0
4;-1;-1;1;1;0;4;0;362730;10;68;116;116;16;68;116;-1;38;-1;90682,5;70;0,8054;220020;0;37;0;4;0;0;1;1;0;0;0;5;220020;80;70;22;70;;;;;;;;;;;;;0;116;5;;1;698;;;S;SELECT;0;59;0,9333;1;5;H;220020;362730;0;;-1;1;3123776050;0;N;0;0;0;0;0;1;0,048732316;0;0;0;0;0,048732316;0,048732316;0;1;0;0;0;0;1,663053811;;;0;1,5511681;0;0;0;1;0;0;0;0,048732316;0;0;0,026547733;0,040729532;0,932722735;0;0
4;-1;-1;0;0;1;4;0;127980;6;-1;330;330;20;-1;-1;-1;3;-1;31995;330;0,5618;57760;20000;86;2;3;1;1;0;0;0;0;0;3;57760;56;330;3;330;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;330;3;;3;585;;;S;PREFERENTE;0;58;0,6667;3;3;H;57760;127980;1;2303,8153;50;3;406168960;0;S;0;0;0;0;0;1;0,049642529;0;0;0;0;0,049642529;0,049642529;0;1;0;0;0;0;0,725388706;0;;;0,243110998;0;0;0;1;0;0;0;0,049642529;0,664854172;0;0;0;0,335145828;0;0
3;-1;-1;0;0;0;3;0;124200;4;-1;47;53;0;-1;-1;-1;3;-1;41400;47;0,2845;24600;75000;6;3;1;2;0;0;0;0;0;0;1;75000;28;47;3;47;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;47;3;;2;687;;;S;PREFERENTE;0;28;0,7143;2;1;H;75000;124200;2;258,3228134;20;2;3130486415;0;S;0;0;0;0;0;1;0,046389856;0;0;0;0;0,046389856;0,046389856;0;1;0;0;0;0;0,498384844;;;;0,498384844;0;0;0;1;0;0;0;0,046389856;0;0;0;0;1;0;0
4;-1;-1;1;0;1;4;0;227100;5;41;129;129;33;41;-1;-1;3;-1;56775;129;0,2588;63600;79500;2;128;1;3;1;0;0;1;0;0;1;79500;25;129;3;129;;;;;;;;;;;;;0;129;3;;2;686;;;S;SELECT;0;43;0,8333;2;1;H;79500;227100;1;1600,742767;20;2;3130502170;0;S;0;0;0;0;0,609656005;0,390343995;0,055015906;0;0;0;0,018759378;0,012011053;0,030770431;0;0,218319641;0;0;0,781680359;0;0,785186669;0;;0,60134;0,399863372;0;0;0,609656005;0,390343995;0;0;0,018759378;0,012011053;0,369037365;0;0,519781395;0;0,11118124;0;0
1;-1;-1;0;0;0;1;0;5000;4;-1;7;7;0;-1;-1;-1;7;-1;5000;7;0,8214;5000;0;6;0;1;0;0;0;0;0;0;0;1;5000;82;7;7;7;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;7;5;;1;669;;;S;SELECT;0;55;1;1;1;M;5000;5000;1;;54;1;3150618545;1;S;0;0;0;0;0;1;0,015096177;0;0;0;0;0,015096177;0,015096177;0;1;0;0;0;0;0,732738626;;;;0,732738626;0;0;0;1;0;0;0;0,015096177;0;0;0;0;1;0;0
2;-1;-1;0;2;0;2;0;15001;12;-1;127;127;0;-1;2;-1;2;-1;7500,5;127;0,8927;15000;1;2;126;1;1;0;2;0;0;0;0;1;15000;89;127;2;2;50;50;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;14;2;100;1;650;87;87;S;PREFERENTE;0;32;1;1;1;H;15000;15001;2;;0;1;3151063595;0;N;0;0,84659557;0;0;0;0,15340443;0,054007355;0,045722387;0;0;0;0,008284967;0,054007355;0,406672279;0,593327721;0;0;0;0,280909536;0,409842086;;;;0,627338169;0;0;0;1;0;0;0;0,008284967;0;0;0;0,091803552;0,908196448;0;0
1;-1;-1;0;0;0;1;0;22700;4;-1;41;41;0;-1;-1;-1;41;-1;22700;41;0,8102;22700;0;40;0;1;0;0;0;0;0;0;0;1;22700;81;41;21;41;50;50;1;-1;0;0;0;0;0;-1;0;0;0;41;3;100;2;681;-1;18;S;SELECT;0;33;0,8;2;1;H;22700;22700;0;;50;2;3155441185;0;S;0;0;0;0;0;1;0,048716833;0;0;0;0;0,048716833;0,048716833;0;1;0;0;0;0;0,783939304;;;;0,783939304;0;0;0;1;0;0;0;0,048716833;0;0;0;0;1;0;0
2;-1;-1;0;0;0;2;0;27000;2;-1;35;35;0;-1;-1;-1;24;-1;13500;35;0,6324;20000;0;23;0;2;0;0;0;0;0;0;0;2;20000;63;35;2;35;50;50;1;-1;0;0;0;0;0;-1;0;0;0;35;1;100;1;694;-1;29;S;CLASICO;0;28;1;1;2;H;20000;27000;0;;50;1;3157126050;0;S;1;0;0;0;0;1;0,019737613;0;0;0;0;0,019737613;0,019737613;0;1;0;0;0;0;0,619948441;;;;0,619948441;0;0;0;1;0;0;0;0,019737613;0;0;0;0;1;0;0
1;-1;-1;0;1;0;1;0;30700;1;-1;26;26;0;-1;24;-1;26;-1;30700;26;0,5407;30700;0;26;0;1;0;0;1;0;0;0;0;1;30700;54;26;17;26;100;100;1;-1;0;0;0;0;0;-1;0;0;0;26;4;91,66666667;1;682;307;307;S;SELECT;0;54;0,8571;1;1;H;30700;30700;0;1097,025433;50;1;3172979030;0;S;0;0,305798687;0;0;0;0,694201313;0,106526807;0,032575758;0;0;0;0,073951049;0,106526807;0,032575758;0,967424242;0;0;0;0,017644088;0,523988385;;;;0,494781154;0;0;0;1;0;0;0;0,073951049;0;0;0;0,086500202;0,913499798;0;0
1;18;-1;0;0;1;1;0;20020;2;-1;51;51;50;-1;-1;18;51;-1;20020;51;0,2924;20020;0;51;0;1;0;1;0;0;0;0;0;1;20020;29;51;6;51;50;50;1;-1;0;0;0;0;0;-1;0;0;0;51;1;100;1;702;14;34;S;PREFERENTE;0;29;0,8571;1;1;H;20020;20020;0;;50;1;3173686970;0;S;0;0;0,932867884;0;0;0,067132116;0,042713139;0;0,016929082;0;0;0,00121827;0,018147352;0;0,028522141;0,971477859;0;0;0;0,398054951;0,751654268;;;0,73308041;0,932867884;0;0;0,067132116;0,016929082;0;0;0,00121827;0,947472019;0;0;0;0,052527981;0;0
2;-1;-1;0;0;0;2;0;48594;2;-1;71;71;0;-1;-1;-1;53;-1;24297;71;0,515;26374;0;53;0;1;1;0;0;0;0;0;0;1;26374;94;71;53;53;50;50;1;-1;0;0;0;0;0;-1;0;0;0;53;5;100;1;661;-1;-1;S;SELECT;0;50;0,5;1;1;M;26374;48594;0;;50;1;3177771080;0;S;1;0;0;0;0;1;0,066927718;0;0;0;0;0,066927718;0,066927718;0;1;0;0;0;0;0,603962546;;;;0,603962546;0;0;0;1;0;0;0;0,066927718;0;0;0;0;1;0;0
5;-1;-1;0;0;0;5;0;387300;6;-1;13;13;0;-1;-1;-1;6;-1;77460;13;0,0016;70000;200000;6;6;1;4;0;0;0;0;0;0;1;200000;0;13;3;13;60;80;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;13;3;80;1;671;10;10;S;PREFERENTE;0;31;1;1;1;H;200000;387300;2;;50;1;3178886350;0;S;1;0;0;0;0;1;0,398724083;0;0;0;0;0,398724083;0,398724083;0;1;0;0;0;0;0,001973032;;;;0,001973032;0;0;0;1;0;0;0;0,398724083;0;0;0;0;1;0;0
4;-1;-1;0;0;0;4;0;380000;2;-1;109;109;0;-1;-1;-1;26;-1;95000;109;0,7291;100000;200000;26;73;1;3;0;0;0;0;0;0;1;200000;72;109;26;109;75;75;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;109;5;83,33333333;1;696;104;104;S;SELECT;0;55;0,8462;1;1;H;200000;380000;0;;-1;1;3183820195;0;N;0;0;0;0;0;1;0,03940444;0;0;0;0;0,03940444;0,03940444;0;1;0;0;0;0;0,72797549;;;;0,72797549;0;0;0;1;0;0;0;0,03940444;0;0;0;0;1;0;0
2;-1;-1;0;0;0;2;0;40000;6;-1;33;33;0;-1;-1;-1;7;-1;20000;33;0,512;0;33000;0;32;0;2;0;0;0;0;0;0;0;33000;51;33;4;33;;;;;;;;;;;;;0;33;1;;1;705;;;S;CLASICO;0;30;1;1;0;M;33000;40000;1;;;1;3187082285;0;N;0;0;0;0;0;1;0,078324137;0;0;0;0;0,078324137;0,078324137;0;1;0;0;0;0;0,528067868;;;;0,528067868;0;0;0;1;0;0;0;0,078324137;0;0;0;0;1;0;0
6;-1;-1;2;0;0;6;0;176500;17;16;44;44;25;13;-1;-1;2;-1;29416,67;44;0,376;40000;40000;2;20;1;5;0;0;0;2;0;0;1;50000;37;44;1;44;;;;;;;;;;;;;0;44;5;;1;685;;;S;SELECT;0;43;0,8571;1;1;H;50000;176500;1;452,6031167;20;1;3189715095;0;S;0;0;0;0;0,533183352;0,466816648;0,075039554;0;0;0;0,022594202;0,019781844;0,042376046;0;0,263618886;0;0;0,736381114;0;0,339688796;;;0,700608466;0,547309607;0;0;0,533183352;0,466816648;0;0;0,022594202;0,019781844;0;0;0,575254908;0;0,424745092;0;0
2;-1;-1;0;1;0;2;0;60861;6;-1;80;80;0;-1;-1;-1;46;-1;30430,5;53;0,9922;60860;1;52;46;1;1;0;1;0;0;0;0;1;60860;99;53;24;53;100;100;1;-1;0;0;0;0;0;-1;0;0;0;53;2;100;97;514;43;54;S;ABC+;0;66;0,6667;97;1;M;60860;60861;0;1352,299807;50;97;3195033845;0;S;0;0;0;0;0;1;0,042328393;0;0;0;0;0,042328393;0,042328393;0;1;0;0;0;0;0,554173856;;;;0,53859876;0;0;0;1;0;0;0;0,042328393;0;0;0;0,028105071;0,971894929;0;0
